Date,Quarter,Action,Top,Left,Result,Player,Distance (ft)
Nov 22,4,Made 3-pointer from 25 ft,237,68,make,Allen Iverson,25.0
Nov 22,4,Missed 2-pointer from 18 ft,106,66,miss,Allen Iverson,18.0
Nov 22,4,Missed 3-pointer from 34 ft,343,58,miss,Allen Iverson,34.0
Nov 24,1,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Nov 24,1,Missed 2-pointer from 21 ft,256,197,miss,Allen Iverson,21.0
Nov 24,1,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Nov 24,1,Made 2-pointer from 18 ft,196,352,make,Allen Iverson,18.0
Nov 24,1,Made 2-pointer from 16 ft,182,150,make,Allen Iverson,16.0
Nov 24,1,Missed 2-pointer from 18 ft,78,64,miss,Allen Iverson,18.0
Nov 24,1,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Nov 24,1,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Nov 24,1,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Nov 24,1,Made 2-pointer from 21 ft,259,263,make,Allen Iverson,21.0
Nov 24,2,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Nov 24,2,Missed 3-pointer from 25 ft,252,381,miss,Allen Iverson,25.0
Nov 24,2,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Nov 24,3,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Nov 24,3,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Nov 24,3,Missed 2-pointer from 17 ft,160,366,miss,Allen Iverson,17.0
Nov 24,3,Made 3-pointer from 26 ft,157,7,make,Allen Iverson,26.0
Nov 24,3,Missed 3-pointer from 25 ft,196,36,miss,Allen Iverson,25.0
Nov 24,3,Missed 3-pointer from 25 ft,234,409,miss,Allen Iverson,25.0
Nov 24,3,Missed 3-pointer from 25 ft,203,40,miss,Allen Iverson,25.0
Nov 24,3,Made 2-pointer from 20 ft,254,240,make,Allen Iverson,20.0
Nov 24,3,Missed 3-pointer from 25 ft,298,296,miss,Allen Iverson,25.0
Nov 24,3,Made 2-pointer from 21 ft,155,54,make,Allen Iverson,21.0
Nov 24,4,Made 2-pointer from 13 ft,162,181,make,Allen Iverson,13.0
Nov 24,4,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Nov 24,4,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Nov 24,4,Made 2-pointer from 20 ft,213,133,make,Allen Iverson,20.0
Nov 25,1,Made 2-pointer from 19 ft,39,46,make,Allen Iverson,19.0
Nov 25,1,Missed 2-pointer from 14 ft,167,163,miss,Allen Iverson,14.0
Nov 25,1,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Nov 25,1,Made 2-pointer from 19 ft,216,335,make,Allen Iverson,19.0
Nov 25,1,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Nov 25,1,Made 2-pointer from 19 ft,39,49,make,Allen Iverson,19.0
Nov 25,1,Missed 2-pointer from 14 ft,53,104,miss,Allen Iverson,14.0
Nov 25,1,Made 2-pointer from 20 ft,252,230,make,Allen Iverson,20.0
Nov 25,2,Made 2-pointer from 13 ft,145,146,make,Allen Iverson,13.0
Nov 25,2,Made 2-pointer from 15 ft,200,263,make,Allen Iverson,15.0
Nov 25,2,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Nov 25,2,Missed 3-pointer from 27 ft,279,100,miss,Allen Iverson,27.0
Nov 25,3,Made 2-pointer from 17 ft,47,69,make,Allen Iverson,17.0
Nov 25,3,Missed 2-pointer from 17 ft,86,79,miss,Allen Iverson,17.0
Nov 25,3,Missed 2-pointer from 18 ft,147,391,miss,Allen Iverson,18.0
Nov 25,4,Missed 2-pointer from 20 ft,139,66,miss,Allen Iverson,20.0
Nov 25,4,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Nov 25,4,Missed 2-pointer from 20 ft,72,434,miss,Allen Iverson,20.0
Nov 25,4,Made 2-pointer from 18 ft,42,419,make,Allen Iverson,18.0
Nov 27,1,Missed 2-pointer from 18 ft,118,69,miss,Allen Iverson,18.0
Nov 27,1,Missed 2-pointer from 18 ft,121,409,miss,Allen Iverson,18.0
Nov 27,1,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Nov 27,1,Missed 2-pointer from 17 ft,104,76,miss,Allen Iverson,17.0
Nov 27,1,Missed 2-pointer from 18 ft,229,248,miss,Allen Iverson,18.0
Nov 27,1,Missed 2-pointer from 16 ft,49,79,miss,Allen Iverson,16.0
Nov 27,1,Made 2-pointer from 15 ft,106,102,make,Allen Iverson,15.0
Nov 27,1,Missed 3-pointer from 28 ft,246,45,miss,Allen Iverson,28.0
Nov 27,2,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Nov 27,2,Made 2-pointer from 10 ft,121,309,make,Allen Iverson,10.0
Nov 27,2,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Nov 27,2,Missed 2-pointer from 14 ft,68,104,miss,Allen Iverson,14.0
Nov 27,2,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Nov 27,3,Made 3-pointer from 25 ft,193,30,make,Allen Iverson,25.0
Nov 27,3,Missed 3-pointer from 27 ft,234,440,miss,Allen Iverson,27.0
Nov 27,3,Missed 2-pointer from 18 ft,155,100,miss,Allen Iverson,18.0
Nov 27,3,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Nov 27,3,Made 2-pointer from 18 ft,44,417,make,Allen Iverson,18.0
Nov 27,3,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Nov 27,4,Made 2-pointer from 18 ft,234,222,make,Allen Iverson,18.0
Nov 27,4,Missed 2-pointer from 19 ft,85,58,miss,Allen Iverson,19.0
Nov 27,4,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Nov 27,4,Made 3-pointer from 28 ft,300,361,make,Allen Iverson,28.0
Nov 27,4,Made 2-pointer from 16 ft,111,89,make,Allen Iverson,16.0
Nov 27,4,Missed 2-pointer from 10 ft,127,181,miss,Allen Iverson,10.0
Nov 29,1,Missed 2-pointer from 16 ft,29,82,miss,Allen Iverson,16.0
Nov 29,1,Missed 2-pointer from 2 ft,57,258,miss,Allen Iverson,2.0
Nov 29,1,Missed 3-pointer from 24 ft,65,5,miss,Allen Iverson,24.0
Nov 29,1,Made 2-pointer from 11 ft,85,137,make,Allen Iverson,11.0
Nov 29,1,Missed 2-pointer from 12 ft,47,360,miss,Allen Iverson,12.0
Nov 29,1,Made 2-pointer from 11 ft,113,148,make,Allen Iverson,11.0
Nov 29,2,Missed 2-pointer from 2 ft,65,246,miss,Allen Iverson,2.0
Nov 29,2,Missed 2-pointer from 20 ft,187,99,miss,Allen Iverson,20.0
Nov 29,2,Missed 2-pointer from 2 ft,65,232,miss,Allen Iverson,2.0
Nov 29,2,Missed 2-pointer from 16 ft,31,401,miss,Allen Iverson,16.0
Nov 29,3,Made 2-pointer from 23 ft,280,237,make,Allen Iverson,23.0
Nov 29,3,Made 2-pointer from 15 ft,86,97,make,Allen Iverson,15.0
Nov 29,3,Made 2-pointer from 21 ft,177,68,make,Allen Iverson,21.0
Nov 29,3,Missed 3-pointer from 23 ft,103,13,miss,Allen Iverson,23.0
Nov 29,3,Made 2-pointer from 2 ft,65,240,make,Allen Iverson,2.0
Nov 29,3,Made 2-pointer from 6 ft,78,297,make,Allen Iverson,6.0
Nov 29,3,Made 2-pointer from 21 ft,242,324,make,Allen Iverson,21.0
Nov 29,3,Missed 2-pointer from 20 ft,60,43,miss,Allen Iverson,20.0
Nov 29,4,Missed 2-pointer from 22 ft,13,28,miss,Allen Iverson,22.0
Nov 29,4,Missed 2-pointer from 20 ft,190,383,miss,Allen Iverson,20.0
Nov 29,4,Missed 3-pointer from 23 ft,29,8,miss,Allen Iverson,23.0
Nov 29,4,Made 3-pointer from 23 ft,60,12,make,Allen Iverson,23.0
Nov 29,4,Missed 3-pointer from 25 ft,193,35,miss,Allen Iverson,25.0
Nov 29,4,Missed 2-pointer from 20 ft,132,419,miss,Allen Iverson,20.0
Nov 29,4,Made 2-pointer from 0 ft,52,241,make,Allen Iverson,0.0
Nov 29,4,Missed 3-pointer from 23 ft,62,7,miss,Allen Iverson,23.0
Nov 30,1,Missed 3-pointer from 26 ft,272,368,miss,Allen Iverson,26.0
Nov 30,1,Missed 2-pointer from 16 ft,65,84,miss,Allen Iverson,16.0
Nov 30,1,Missed 2-pointer from 14 ft,78,375,miss,Allen Iverson,14.0
Nov 30,1,Made 2-pointer from 19 ft,113,422,make,Allen Iverson,19.0
Nov 30,1,Made 2-pointer from 6 ft,62,294,make,Allen Iverson,6.0
Nov 30,1,Missed 2-pointer from 14 ft,175,296,miss,Allen Iverson,14.0
Nov 30,1,Missed 3-pointer from 24 ft,91,5,miss,Allen Iverson,24.0
Nov 30,2,Made 2-pointer from 1 ft,63,246,make,Allen Iverson,1.0
Nov 30,2,Made 2-pointer from 7 ft,88,178,make,Allen Iverson,7.0
Nov 30,2,Missed 2-pointer from 8 ft,91,311,miss,Allen Iverson,8.0
Nov 30,2,Missed 3-pointer from 25 ft,287,148,miss,Allen Iverson,25.0
Nov 30,2,Made 2-pointer from 4 ft,60,206,make,Allen Iverson,4.0
Nov 30,2,Missed 2-pointer from 3 ft,76,229,miss,Allen Iverson,3.0
Nov 30,3,Made 2-pointer from 2 ft,63,251,make,Allen Iverson,2.0
Nov 30,3,Missed 3-pointer from 25 ft,270,112,miss,Allen Iverson,25.0
Nov 30,3,Made 2-pointer from 4 ft,63,278,make,Allen Iverson,4.0
Nov 30,3,Made 2-pointer from 1 ft,63,246,make,Allen Iverson,1.0
Nov 30,3,Missed 2-pointer from 17 ft,52,72,miss,Allen Iverson,17.0
Nov 30,3,Missed 3-pointer from 25 ft,298,297,miss,Allen Iverson,25.0
Nov 30,3,Missed 3-pointer from 25 ft,201,444,miss,Allen Iverson,25.0
Nov 30,4,Made 2-pointer from 20 ft,183,389,make,Allen Iverson,20.0
Nov 30,4,Missed 3-pointer from 26 ft,208,35,miss,Allen Iverson,26.0
Nov 30,4,Missed 2-pointer from 19 ft,233,181,miss,Allen Iverson,19.0
Nov 30,4,Made 2-pointer from 8 ft,53,315,make,Allen Iverson,8.0
Nov 30,4,Made 2-pointer from 20 ft,221,140,make,Allen Iverson,20.0
Nov 30,4,Made 2-pointer from 21 ft,262,217,make,Allen Iverson,21.0
Nov 30,4,Missed 2-pointer from 6 ft,78,296,miss,Allen Iverson,6.0
Dec 4,1,Made 3-pointer from 24 ft,50,5,make,Allen Iverson,24.0
Dec 4,1,Made 2-pointer from 17 ft,142,102,make,Allen Iverson,17.0
Dec 4,1,Made 2-pointer from 16 ft,32,399,make,Allen Iverson,16.0
Dec 4,1,Missed 3-pointer from 26 ft,311,238,miss,Allen Iverson,26.0
Dec 4,1,Missed 2-pointer from 15 ft,58,386,miss,Allen Iverson,15.0
Dec 4,1,Made 2-pointer from 17 ft,24,403,make,Allen Iverson,17.0
Dec 4,1,Missed 2-pointer from 16 ft,165,133,miss,Allen Iverson,16.0
Dec 4,2,Missed 3-pointer from 26 ft,216,41,miss,Allen Iverson,26.0
Dec 4,2,Missed 3-pointer from 26 ft,229,49,miss,Allen Iverson,26.0
Dec 4,2,Missed 3-pointer from 25 ft,252,384,miss,Allen Iverson,25.0
Dec 4,3,Made 2-pointer from 17 ft,47,71,make,Allen Iverson,17.0
Dec 4,3,Missed 2-pointer from 20 ft,155,74,miss,Allen Iverson,20.0
Dec 4,3,Made 3-pointer from 27 ft,231,38,make,Allen Iverson,27.0
Dec 4,3,Missed 2-pointer from 16 ft,208,217,miss,Allen Iverson,16.0
Dec 4,3,Made 2-pointer from 19 ft,50,426,make,Allen Iverson,19.0
Dec 4,3,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 4,3,Missed 2-pointer from 15 ft,58,94,miss,Allen Iverson,15.0
Dec 4,3,Made 2-pointer from 17 ft,114,396,make,Allen Iverson,17.0
Dec 4,3,Missed 3-pointer from 26 ft,241,71,miss,Allen Iverson,26.0
Dec 4,4,Missed 2-pointer from 13 ft,165,178,miss,Allen Iverson,13.0
Dec 4,4,Missed 2-pointer from 14 ft,173,168,miss,Allen Iverson,14.0
Dec 4,4,Made 2-pointer from 12 ft,72,118,make,Allen Iverson,12.0
Dec 6,1,Missed 2-pointer from 20 ft,147,416,miss,Allen Iverson,20.0
Dec 6,1,Missed 2-pointer from 6 ft,73,299,miss,Allen Iverson,6.0
Dec 6,1,Made 2-pointer from 13 ft,154,325,make,Allen Iverson,13.0
Dec 6,1,Missed 2-pointer from 12 ft,153,176,miss,Allen Iverson,12.0
Dec 6,1,Made 2-pointer from 20 ft,168,403,make,Allen Iverson,20.0
Dec 6,1,Made 2-pointer from 1 ft,53,246,make,Allen Iverson,1.0
Dec 6,1,Missed 3-pointer from 24 ft,293,229,miss,Allen Iverson,24.0
Dec 6,1,Made 2-pointer from 4 ft,62,204,make,Allen Iverson,4.0
Dec 6,1,Made 2-pointer from 0 ft,50,241,make,Allen Iverson,0.0
Dec 6,1,Missed 2-pointer from 12 ft,152,169,miss,Allen Iverson,12.0
Dec 6,2,Missed 3-pointer from 25 ft,270,348,miss,Allen Iverson,25.0
Dec 6,2,Missed 2-pointer from 8 ft,119,192,miss,Allen Iverson,8.0
Dec 6,2,Made 2-pointer from 1 ft,50,246,make,Allen Iverson,1.0
Dec 6,2,Missed 2-pointer from 19 ft,224,169,miss,Allen Iverson,19.0
Dec 6,2,Missed 2-pointer from 11 ft,55,132,miss,Allen Iverson,11.0
Dec 6,2,Missed 2-pointer from 16 ft,131,373,miss,Allen Iverson,16.0
Dec 6,3,Missed 2-pointer from 20 ft,210,366,miss,Allen Iverson,20.0
Dec 6,3,Made 2-pointer from 2 ft,58,256,make,Allen Iverson,2.0
Dec 6,3,Missed 2-pointer from 19 ft,121,420,miss,Allen Iverson,19.0
Dec 6,3,Missed 2-pointer from 12 ft,63,360,miss,Allen Iverson,12.0
Dec 6,3,Missed 3-pointer from 24 ft,203,53,miss,Allen Iverson,24.0
Dec 6,3,Missed 2-pointer from 8 ft,103,181,miss,Allen Iverson,8.0
Dec 6,3,Missed 2-pointer from 2 ft,45,260,miss,Allen Iverson,2.0
Dec 6,3,Made 2-pointer from 10 ft,70,145,make,Allen Iverson,10.0
Dec 6,3,Made 2-pointer from 22 ft,237,132,make,Allen Iverson,22.0
Dec 6,3,Missed 3-pointer from 33 ft,382,234,miss,Allen Iverson,33.0
Dec 6,4,Missed 3-pointer from 25 ft,260,109,miss,Allen Iverson,25.0
Dec 6,4,Missed 2-pointer from 6 ft,83,287,miss,Allen Iverson,6.0
Dec 6,4,Missed 2-pointer from 20 ft,76,41,miss,Allen Iverson,20.0
Dec 6,4,Missed 2-pointer from 9 ft,113,309,miss,Allen Iverson,9.0
Dec 7,1,Missed 3-pointer from 25 ft,191,31,miss,Allen Iverson,25.0
Dec 7,1,Missed 2-pointer from 21 ft,246,319,miss,Allen Iverson,21.0
Dec 7,1,Made 3-pointer from 25 ft,203,43,make,Allen Iverson,25.0
Dec 7,1,Missed 2-pointer from 11 ft,136,165,miss,Allen Iverson,11.0
Dec 7,1,Missed 3-pointer from 25 ft,203,38,miss,Allen Iverson,25.0
Dec 7,1,Made 2-pointer from 8 ft,113,191,make,Allen Iverson,8.0
Dec 7,2,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 7,2,Made 2-pointer from 19 ft,139,76,make,Allen Iverson,19.0
Dec 7,2,Missed 2-pointer from 16 ft,147,370,miss,Allen Iverson,16.0
Dec 7,2,Missed 2-pointer from 20 ft,223,340,miss,Allen Iverson,20.0
Dec 7,2,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 7,2,Missed 2-pointer from 17 ft,168,368,miss,Allen Iverson,17.0
Dec 7,3,Made 2-pointer from 18 ft,201,337,make,Allen Iverson,18.0
Dec 7,3,Missed 3-pointer from 24 ft,221,68,miss,Allen Iverson,24.0
Dec 7,3,Missed 3-pointer from 25 ft,210,46,miss,Allen Iverson,25.0
Dec 7,3,Missed 2-pointer from 22 ft,185,72,miss,Allen Iverson,22.0
Dec 7,3,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 7,4,Missed 2-pointer from 12 ft,37,122,miss,Allen Iverson,12.0
Dec 7,4,Made 2-pointer from 17 ft,47,66,make,Allen Iverson,17.0
Dec 11,1,Made 2-pointer from 11 ft,27,347,make,Allen Iverson,11.0
Dec 11,1,Made 3-pointer from 26 ft,313,224,make,Allen Iverson,26.0
Dec 11,1,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 11,1,Made 3-pointer from 25 ft,213,51,make,Allen Iverson,25.0
Dec 11,1,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 11,1,Missed 2-pointer from 14 ft,152,148,miss,Allen Iverson,14.0
Dec 11,2,Made 2-pointer from 19 ft,32,53,make,Allen Iverson,19.0
Dec 11,2,Made 3-pointer from 26 ft,185,18,make,Allen Iverson,26.0
Dec 11,2,Missed 2-pointer from 12 ft,36,355,miss,Allen Iverson,12.0
Dec 11,2,Missed 2-pointer from 21 ft,259,248,miss,Allen Iverson,21.0
Dec 11,3,Made 2-pointer from 3 ft,55,266,make,Allen Iverson,3.0
Dec 11,3,Missed 2-pointer from 17 ft,75,404,miss,Allen Iverson,17.0
Dec 11,3,Made 3-pointer from 27 ft,252,66,make,Allen Iverson,27.0
Dec 11,3,Made 3-pointer from 25 ft,213,48,make,Allen Iverson,25.0
Dec 11,3,Missed 3-pointer from 28 ft,325,255,miss,Allen Iverson,28.0
Dec 11,3,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 11,3,Missed 2-pointer from 13 ft,126,340,miss,Allen Iverson,13.0
Dec 11,3,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 11,3,Missed 2-pointer from 20 ft,213,123,miss,Allen Iverson,20.0
Dec 11,4,Made 2-pointer from 7 ft,124,230,make,Allen Iverson,7.0
Dec 11,4,Missed 2-pointer from 18 ft,49,417,miss,Allen Iverson,18.0
Dec 11,4,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 11,4,Missed 2-pointer from 17 ft,113,394,miss,Allen Iverson,17.0
Dec 11,4,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 11,4,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 13,1,Missed 3-pointer from 26 ft,305,296,miss,Allen Iverson,26.0
Dec 13,1,Missed 2-pointer from 16 ft,45,81,miss,Allen Iverson,16.0
Dec 13,1,Missed 2-pointer from 15 ft,65,92,miss,Allen Iverson,15.0
Dec 13,1,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 13,1,Missed 2-pointer from 16 ft,213,225,miss,Allen Iverson,16.0
Dec 13,1,Missed 3-pointer from 27 ft,293,128,miss,Allen Iverson,27.0
Dec 13,1,Made 2-pointer from 16 ft,50,76,make,Allen Iverson,16.0
Dec 13,2,Missed 3-pointer from 28 ft,259,61,miss,Allen Iverson,28.0
Dec 13,2,Made 2-pointer from 16 ft,53,403,make,Allen Iverson,16.0
Dec 13,2,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Dec 13,2,Made 2-pointer from 19 ft,37,429,make,Allen Iverson,19.0
Dec 13,2,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Dec 13,2,Missed 2-pointer from 17 ft,60,406,miss,Allen Iverson,17.0
Dec 13,2,Made 2-pointer from 7 ft,67,306,make,Allen Iverson,7.0
Dec 13,2,Missed 3-pointer from 24 ft,50,0,miss,Allen Iverson,24.0
Dec 13,3,Missed 2-pointer from 16 ft,50,79,miss,Allen Iverson,16.0
Dec 13,3,Missed 2-pointer from 21 ft,228,123,miss,Allen Iverson,21.0
Dec 13,3,Missed 2-pointer from 19 ft,99,59,miss,Allen Iverson,19.0
Dec 13,3,Made 3-pointer from 26 ft,210,41,make,Allen Iverson,26.0
Dec 13,3,Missed 3-pointer from 27 ft,300,330,miss,Allen Iverson,27.0
Dec 13,4,Missed 2-pointer from 17 ft,159,375,miss,Allen Iverson,17.0
Dec 13,4,Missed 2-pointer from 22 ft,155,46,miss,Allen Iverson,22.0
Dec 13,4,Missed 3-pointer from 27 ft,229,33,miss,Allen Iverson,27.0
Dec 15,1,Made 2-pointer from 21 ft,205,384,make,Allen Iverson,21.0
Dec 15,1,Missed 2-pointer from 2 ft,62,258,miss,Allen Iverson,2.0
Dec 15,1,Made 2-pointer from 20 ft,60,45,make,Allen Iverson,20.0
Dec 15,1,Missed 2-pointer from 21 ft,228,342,miss,Allen Iverson,21.0
Dec 15,1,Missed 2-pointer from 5 ft,95,256,miss,Allen Iverson,5.0
Dec 15,1,Missed 3-pointer from 24 ft,49,0,miss,Allen Iverson,24.0
Dec 15,1,Made 2-pointer from 3 ft,62,215,make,Allen Iverson,3.0
Dec 15,1,Made 2-pointer from 19 ft,177,94,make,Allen Iverson,19.0
Dec 15,1,Missed 2-pointer from 2 ft,52,261,miss,Allen Iverson,2.0
Dec 15,1,Made 2-pointer from 17 ft,26,411,make,Allen Iverson,17.0
Dec 15,1,Made 2-pointer from 4 ft,86,260,make,Allen Iverson,4.0
Dec 15,2,Made 2-pointer from 21 ft,246,174,make,Allen Iverson,21.0
Dec 15,2,Missed 3-pointer from 26 ft,277,110,miss,Allen Iverson,26.0
Dec 15,2,Missed 2-pointer from 2 ft,60,253,miss,Allen Iverson,2.0
Dec 15,2,Missed 2-pointer from 19 ft,44,434,miss,Allen Iverson,19.0
Dec 15,2,Made 2-pointer from 2 ft,50,264,make,Allen Iverson,2.0
Dec 15,2,Missed 2-pointer from 2 ft,65,256,miss,Allen Iverson,2.0
Dec 15,2,Missed 2-pointer from 17 ft,96,76,miss,Allen Iverson,17.0
Dec 15,3,Made 2-pointer from 19 ft,44,51,make,Allen Iverson,19.0
Dec 15,3,Missed 3-pointer from 24 ft,78,2,miss,Allen Iverson,24.0
Dec 15,3,Made 2-pointer from 20 ft,134,417,make,Allen Iverson,20.0
Dec 15,3,Made 2-pointer from 17 ft,37,72,make,Allen Iverson,17.0
Dec 15,3,Missed 2-pointer from 2 ft,62,260,miss,Allen Iverson,2.0
Dec 15,3,Missed 2-pointer from 7 ft,96,189,miss,Allen Iverson,7.0
Dec 15,4,Missed 2-pointer from 10 ft,118,165,miss,Allen Iverson,10.0
Dec 15,4,Made 3-pointer from 26 ft,226,432,make,Allen Iverson,26.0
Dec 16,1,Missed 3-pointer from 27 ft,249,63,miss,Allen Iverson,27.0
Dec 16,1,Missed 2-pointer from 13 ft,170,184,miss,Allen Iverson,13.0
Dec 16,2,Missed 2-pointer from 16 ft,62,404,miss,Allen Iverson,16.0
Dec 16,2,Made 3-pointer from 25 ft,259,383,make,Allen Iverson,25.0
Dec 16,2,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Dec 16,2,Missed 3-pointer from 25 ft,290,163,miss,Allen Iverson,25.0
Dec 16,3,Made 2-pointer from 17 ft,55,407,make,Allen Iverson,17.0
Dec 16,3,Missed 2-pointer from 20 ft,136,417,miss,Allen Iverson,20.0
Dec 16,3,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Dec 16,3,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Dec 16,3,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Dec 16,3,Missed 2-pointer from 17 ft,39,409,miss,Allen Iverson,17.0
Dec 16,3,Missed 2-pointer from 12 ft,91,125,miss,Allen Iverson,12.0
Dec 16,4,Missed 2-pointer from 11 ft,47,128,miss,Allen Iverson,11.0
Dec 16,4,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 16,4,Made 2-pointer from 9 ft,141,240,make,Allen Iverson,9.0
Dec 16,4,Made 3-pointer from 25 ft,210,48,make,Allen Iverson,25.0
Dec 16,4,Made 3-pointer from 25 ft,264,102,make,Allen Iverson,25.0
Dec 16,4,Missed 2-pointer from 19 ft,168,384,miss,Allen Iverson,19.0
Dec 18,1,Made 2-pointer from 18 ft,55,63,make,Allen Iverson,18.0
Dec 18,1,Made 2-pointer from 19 ft,24,53,make,Allen Iverson,19.0
Dec 18,1,Missed 2-pointer from 13 ft,178,212,miss,Allen Iverson,13.0
Dec 18,1,Made 2-pointer from 18 ft,39,56,make,Allen Iverson,18.0
Dec 18,1,Made 3-pointer from 25 ft,234,412,make,Allen Iverson,25.0
Dec 18,1,Made 2-pointer from 20 ft,183,92,make,Allen Iverson,20.0
Dec 18,1,Missed 3-pointer from 26 ft,303,294,miss,Allen Iverson,26.0
Dec 18,2,Made 2-pointer from 14 ft,170,160,make,Allen Iverson,14.0
Dec 18,2,Missed 2-pointer from 20 ft,224,335,miss,Allen Iverson,20.0
Dec 18,2,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Dec 18,2,Made 2-pointer from 21 ft,164,66,make,Allen Iverson,21.0
Dec 18,2,Made 2-pointer from 15 ft,196,194,make,Allen Iverson,15.0
Dec 18,2,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Dec 18,2,Missed 2-pointer from 12 ft,139,315,miss,Allen Iverson,12.0
Dec 18,2,Missed 2-pointer from 19 ft,31,51,miss,Allen Iverson,19.0
Dec 18,2,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 18,3,Made 2-pointer from 20 ft,44,437,make,Allen Iverson,20.0
Dec 18,3,Missed 2-pointer from 12 ft,65,125,miss,Allen Iverson,12.0
Dec 18,3,Missed 2-pointer from 17 ft,86,411,miss,Allen Iverson,17.0
Dec 18,3,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 18,3,Missed 2-pointer from 8 ft,131,234,miss,Allen Iverson,8.0
Dec 18,3,Made 3-pointer from 25 ft,224,64,make,Allen Iverson,25.0
Dec 18,3,Missed 2-pointer from 13 ft,93,361,miss,Allen Iverson,13.0
Dec 18,4,Made 2-pointer from 18 ft,70,64,make,Allen Iverson,18.0
Dec 18,4,Made 2-pointer from 17 ft,221,248,make,Allen Iverson,17.0
Dec 18,4,Missed 2-pointer from 19 ft,127,409,miss,Allen Iverson,19.0
Dec 18,4,Missed 3-pointer from 26 ft,247,409,miss,Allen Iverson,26.0
Dec 18,4,Missed 2-pointer from 20 ft,137,64,miss,Allen Iverson,20.0
Dec 18,4,Missed 2-pointer from 18 ft,41,61,miss,Allen Iverson,18.0
Dec 20,1,Missed 2-pointer from 18 ft,70,66,miss,Allen Iverson,18.0
Dec 20,1,Missed 2-pointer from 20 ft,190,91,miss,Allen Iverson,20.0
Dec 20,1,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Dec 20,1,Missed 2-pointer from 14 ft,47,100,miss,Allen Iverson,14.0
Dec 20,1,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 20,1,Missed 2-pointer from 17 ft,164,365,miss,Allen Iverson,17.0
Dec 20,2,Missed 2-pointer from 0 ft,50,240,miss,Allen Iverson,0.0
Dec 20,2,Missed 2-pointer from 17 ft,47,72,miss,Allen Iverson,17.0
Dec 20,2,Made 2-pointer from 0 ft,50,240,make,Allen Iverson,0.0
Dec 20,2,Made 2-pointer from 17 ft,52,66,make,Allen Iverson,17.0
Dec 20,2,Missed 2-pointer from 9 ft,111,168,miss,Allen Iverson,9.0
